,watchId,timeFromStart,time,heartRate,confidence,ppgRaw,ppgFilter,timeDifference
61,W034,13442,2025-06-09 13:11:25.058000-04:00,61,90,1390,32767,41.0
62,W034,13482,2025-06-09 13:11:25.098000-04:00,61,90,1454,32767,40.0
63,W034,13523,2025-06-09 13:11:25.139000-04:00,61,90,1518,32767,41.0
64,W034,13564,2025-06-09 13:11:25.180000-04:00,61,90,1550,32767,41.0
65,W034,13605,2025-06-09 13:11:25.221000-04:00,61,90,1606,32767,41.0
66,W034,13646,2025-06-09 13:11:25.262000-04:00,61,90,1662,32767,41.0
67,W034,13687,2025-06-09 13:11:25.303000-04:00,61,90,1734,32767,41.0
68,W034,13728,2025-06-09 13:11:25.344000-04:00,61,90,1774,32767,41.0
69,W034,13768,2025-06-09 13:11:25.384000-04:00,61,90,1830,32767,40.0
70,W034,13810,2025-06-09 13:11:25.426000-04:00,61,90,1838,32767,42.0
71,W034,13850,2025-06-09 13:11:25.466000-04:00,61,90,1886,32767,40.0
72,W034,13891,2025-06-09 13:11:25.507000-04:00,61,90,1950,32767,41.0
73,W034,13932,2025-06-09 13:11:25.548000-04:00,61,90,2014,32767,41.0
74,W034,13973,2025-06-09 13:11:25.589000-04:00,61,90,2094,32767,41.0
75,W034,14014,2025-06-09 13:11:25.630000-04:00,61,90,2238,32767,41.0
76,W034,14055,2025-06-09 13:11:25.671000-04:00,61,90,2350,32767,41.0
77,W034,14095,2025-06-09 13:11:25.711000-04:00,61,90,2494,32767,40.0
78,W034,14137,2025-06-09 13:11:25.753000-04:00,61,90,2718,32767,42.0
79,W034,14177,2025-06-09 13:11:25.793000-04:00,61,90,2862,32767,40.0
80,W034,14218,2025-06-09 13:11:25.834000-04:00,61,90,2974,32767,41.0
81,W034,14259,2025-06-09 13:11:25.875000-04:00,61,90,3054,32767,41.0
82,W034,14300,2025-06-09 13:11:25.916000-04:00,61,90,3206,32767,41.0
83,W034,14341,2025-06-09 13:11:25.957000-04:00,58,86,3430,32767,41.0
84,W034,14382,2025-06-09 13:11:25.998000-04:00,58,86,3662,32767,41.0
85,W034,14422,2025-06-09 13:11:26.038000-04:00,58,86,3878,32767,40.0
86,W034,14464,2025-06-09 13:11:26.080000-04:00,58,86,4110,32767,42.0
87,W034,14504,2025-06-09 13:11:26.120000-04:00,58,86,4358,32767,40.0
88,W034,14548,2025-06-09 13:11:26.164000-04:00,58,86,4558,32767,44.0
89,W034,14586,2025-06-09 13:11:26.202000-04:00,58,86,4718,32767,38.0
90,W034,14628,2025-06-09 13:11:26.244000-04:00,58,86,4718,32767,42.0
91,W034,14668,2025-06-09 13:11:26.284000-04:00,58,86,4718,32767,40.0
92,W034,14717,2025-06-09 13:11:26.333000-04:00,58,86,4830,32767,49.0
93,W034,14798,2025-06-09 13:11:26.414000-04:00,58,86,5006,32767,81.0
94,W034,14913,2025-06-09 13:11:26.529000-04:00,58,86,5006,32767,115.0
95,W034,14995,2025-06-09 13:11:26.611000-04:00,58,86,5102,32767,82.0
96,W034,15040,2025-06-09 13:11:26.656000-04:00,58,86,5382,32767,45.0
97,W034,15077,2025-06-09 13:11:26.693000-04:00,58,86,5662,32767,37.0
98,W034,15120,2025-06-09 13:11:26.736000-04:00,58,86,5502,32767,43.0
99,W034,15159,2025-06-09 13:11:26.775000-04:00,58,86,5542,32767,39.0
100,W034,15200,2025-06-09 13:11:26.816000-04:00,58,86,5726,32767,41.0
101,W034,15240,2025-06-09 13:11:26.856000-04:00,58,86,5966,32767,40.0
102,W034,15281,2025-06-09 13:11:26.897000-04:00,58,86,6238,32767,41.0
103,W034,15322,2025-06-09 13:11:26.938000-04:00,58,86,6494,32767,41.0
104,W034,15363,2025-06-09 13:11:26.979000-04:00,58,86,6702,32767,41.0
105,W034,15404,2025-06-09 13:11:27.020000-04:00,58,16,6862,32767,41.0
106,W034,15446,2025-06-09 13:11:27.062000-04:00,58,16,7006,32767,42.0
107,W034,15486,2025-06-09 13:11:27.102000-04:00,58,16,6942,32767,40.0
108,W034,15526,2025-06-09 13:11:27.142000-04:00,58,16,6878,32767,40.0
109,W034,15568,2025-06-09 13:11:27.184000-04:00,58,16,6558,32767,42.0
110,W034,15608,2025-06-09 13:11:27.224000-04:00,58,16,6238,13824,40.0
111,W034,15649,2025-06-09 13:11:27.265000-04:00,58,16,6158,-8192,41.0
112,W034,15690,2025-06-09 13:11:27.306000-04:00,58,16,6350,32767,41.0
113,W034,15731,2025-06-09 13:11:27.347000-04:00,58,16,6238,8192,41.0
114,W034,15772,2025-06-09 13:11:27.388000-04:00,58,16,6174,-9216,41.0
115,W034,15812,2025-06-09 13:11:27.428000-04:00,58,16,6238,8448,40.0
116,W034,15853,2025-06-09 13:11:27.469000-04:00,58,16,6158,-13056,41.0
117,W034,15894,2025-06-09 13:11:27.510000-04:00,58,16,5966,-32768,41.0
118,W034,15935,2025-06-09 13:11:27.551000-04:00,58,16,5806,-32768,41.0
119,W034,15976,2025-06-09 13:11:27.592000-04:00,58,16,5726,-32768,41.0
120,W034,16017,2025-06-09 13:11:27.633000-04:00,58,16,5854,-32768,41.0
121,W034,16058,2025-06-09 13:11:27.674000-04:00,58,16,6094,11776,41.0
122,W034,16099,2025-06-09 13:11:27.715000-04:00,58,16,6334,32767,41.0
123,W034,16139,2025-06-09 13:11:27.755000-04:00,58,16,6142,13824,40.0
124,W034,16181,2025-06-09 13:11:27.797000-04:00,58,16,6014,-20480,42.0
125,W034,16221,2025-06-09 13:11:27.837000-04:00,58,70,5982,-26112,40.0
126,W034,16262,2025-06-09 13:11:27.878000-04:00,58,70,6030,-10496,41.0
127,W034,16303,2025-06-09 13:11:27.919000-04:00,58,70,6174,27904,41.0
128,W034,16344,2025-06-09 13:11:27.960000-04:00,58,70,6286,32767,41.0
129,W034,16388,2025-06-09 13:11:28.004000-04:00,58,70,6302,32767,44.0
130,W034,16426,2025-06-09 13:11:28.042000-04:00,58,70,6334,32767,38.0
131,W034,16469,2025-06-09 13:11:28.085000-04:00,58,70,6350,32767,43.0
132,W034,16508,2025-06-09 13:11:28.124000-04:00,58,70,6350,32767,39.0
133,W034,16556,2025-06-09 13:11:28.172000-04:00,58,70,6302,26624,48.0
134,W034,16638,2025-06-09 13:11:28.254000-04:00,58,70,5886,-32768,82.0
135,W034,16753,2025-06-09 13:11:28.369000-04:00,58,70,5886,-32768,115.0
136,W034,16835,2025-06-09 13:11:28.451000-04:00,58,70,5822,-32768,82.0
137,W034,16880,2025-06-09 13:11:28.496000-04:00,58,70,5566,-32768,45.0
138,W034,16916,2025-06-09 13:11:28.532000-04:00,58,70,5374,-32768,36.0
139,W034,16960,2025-06-09 13:11:28.576000-04:00,58,70,5246,-32768,44.0
140,W034,16998,2025-06-09 13:11:28.614000-04:00,58,70,5302,-32768,38.0
141,W034,17039,2025-06-09 13:11:28.655000-04:00,58,70,5454,-32768,41.0
142,W034,17080,2025-06-09 13:11:28.696000-04:00,58,70,5630,-23296,41.0
143,W034,17121,2025-06-09 13:11:28.737000-04:00,58,70,5870,32767,41.0
144,W034,17161,2025-06-09 13:11:28.777000-04:00,58,70,5662,-17152,40.0
145,W034,17203,2025-06-09 13:11:28.819000-04:00,60,70,5486,-32768,42.0
146,W034,17243,2025-06-09 13:11:28.859000-04:00,60,70,5374,-32768,40.0
147,W034,17284,2025-06-09 13:11:28.900000-04:00,60,70,5438,-32768,41.0
148,W034,17325,2025-06-09 13:11:28.941000-04:00,60,70,5558,-16640,41.0
149,W034,17366,2025-06-09 13:11:28.982000-04:00,60,70,5718,26624,41.0
150,W034,17407,2025-06-09 13:11:29.023000-04:00,60,70,5822,32767,41.0
151,W034,17448,2025-06-09 13:11:29.064000-04:00,60,70,5886,32767,41.0
152,W034,17488,2025-06-09 13:11:29.104000-04:00,60,70,5934,32767,40.0
153,W034,17530,2025-06-09 13:11:29.146000-04:00,60,70,5966,32767,42.0
154,W034,17570,2025-06-09 13:11:29.186000-04:00,60,70,6014,32767,40.0
155,W034,17611,2025-06-09 13:11:29.227000-04:00,60,70,5982,32767,41.0
156,W034,17652,2025-06-09 13:11:29.268000-04:00,60,70,5886,21760,41.0
157,W034,17693,2025-06-09 13:11:29.309000-04:00,60,70,5870,15104,41.0
158,W034,17734,2025-06-09 13:11:29.350000-04:00,60,70,5726,-23552,41.0
159,W034,17775,2025-06-09 13:11:29.391000-04:00,60,70,5622,-32768,41.0
160,W034,17815,2025-06-09 13:11:29.431000-04:00,60,70,5630,-32768,40.0
161,W034,17857,2025-06-09 13:11:29.473000-04:00,60,70,5750,-3328,42.0
162,W034,17897,2025-06-09 13:11:29.513000-04:00,60,70,5726,-8960,40.0
163,W034,17938,2025-06-09 13:11:29.554000-04:00,60,70,5550,-32768,41.0
164,W034,17979,2025-06-09 13:11:29.595000-04:00,60,70,5406,-32768,41.0
165,W034,18020,2025-06-09 13:11:29.636000-04:00,60,70,5334,-32768,41.0
166,W034,18061,2025-06-09 13:11:29.677000-04:00,60,70,5358,-32768,41.0
167,W034,18102,2025-06-09 13:11:29.718000-04:00,62,70,5438,-32768,41.0
168,W034,18142,2025-06-09 13:11:29.758000-04:00,62,70,5502,-21504,40.0
169,W034,18183,2025-06-09 13:11:29.799000-04:00,62,70,5526,-12544,41.0
170,W034,18227,2025-06-09 13:11:29.843000-04:00,62,70,5374,-32768,44.0
171,W034,18265,2025-06-09 13:11:29.881000-04:00,62,70,5182,-32768,38.0
172,W034,18309,2025-06-09 13:11:29.925000-04:00,62,70,5166,-32768,44.0
173,W034,18347,2025-06-09 13:11:29.963000-04:00,62,70,5166,-32768,38.0
174,W034,18396,2025-06-09 13:11:30.012000-04:00,62,70,5246,-32768,49.0
175,W034,18477,2025-06-09 13:11:30.093000-04:00,62,70,5566,32767,81.0
176,W034,18559,2025-06-09 13:11:30.175000-04:00,62,70,5886,32767,82.0
177,W034,18674,2025-06-09 13:11:30.290000-04:00,62,70,5950,32767,115.0
178,W034,18719,2025-06-09 13:11:30.335000-04:00,62,70,5758,32767,45.0
179,W034,18756,2025-06-09 13:11:30.372000-04:00,62,70,5550,-20992,37.0
180,W034,18799,2025-06-09 13:11:30.415000-04:00,62,70,5486,-32768,43.0
181,W034,18838,2025-06-09 13:11:30.454000-04:00,62,70,5438,-32768,39.0
182,W034,18879,2025-06-09 13:11:30.495000-04:00,62,70,5306,-32768,41.0
183,W034,18919,2025-06-09 13:11:30.535000-04:00,62,70,5198,-32768,40.0
184,W034,18960,2025-06-09 13:11:30.576000-04:00,62,70,5110,-32768,41.0
185,W034,19001,2025-06-09 13:11:30.617000-04:00,62,70,4894,-32768,41.0
186,W034,19042,2025-06-09 13:11:30.658000-04:00,62,0,4762,-32768,41.0
187,W034,19082,2025-06-09 13:11:30.698000-04:00,62,0,4686,-32768,40.0
188,W034,19123,2025-06-09 13:11:30.739000-04:00,62,0,4718,-32768,41.0
189,W034,19164,2025-06-09 13:11:30.780000-04:00,62,0,4798,-32768,41.0
190,W034,19205,2025-06-09 13:11:30.821000-04:00,62,0,4894,-32768,41.0
191,W034,19246,2025-06-09 13:11:30.862000-04:00,62,0,4894,-32768,41.0
192,W034,19287,2025-06-09 13:11:30.903000-04:00,62,0,4734,-32768,41.0
193,W034,19328,2025-06-09 13:11:30.944000-04:00,62,0,4686,-32768,41.0
194,W034,19368,2025-06-09 13:11:30.984000-04:00,62,0,4734,-32768,40.0
195,W034,19409,2025-06-09 13:11:31.025000-04:00,62,0,4790,-32768,41.0
196,W034,19450,2025-06-09 13:11:31.066000-04:00,62,0,4990,15616,41.0
197,W034,19491,2025-06-09 13:11:31.107000-04:00,62,0,5278,32767,41.0
198,W034,19532,2025-06-09 13:11:31.148000-04:00,62,0,5486,32767,41.0
199,W034,19573,2025-06-09 13:11:31.189000-04:00,62,0,5630,32767,41.0
200,W034,19614,2025-06-09 13:11:31.230000-04:00,62,0,5758,32767,41.0
201,W034,19655,2025-06-09 13:11:31.271000-04:00,62,0,5758,32767,41.0
202,W034,19695,2025-06-09 13:11:31.311000-04:00,62,0,5726,32767,40.0
203,W034,19736,2025-06-09 13:11:31.352000-04:00,62,0,5694,32767,41.0
204,W034,19777,2025-06-09 13:11:31.393000-04:00,62,0,5630,32767,41.0
205,W034,19818,2025-06-09 13:11:31.434000-04:00,62,0,5582,32767,41.0
206,W034,19859,2025-06-09 13:11:31.475000-04:00,62,0,5630,32767,41.0
207,W034,19900,2025-06-09 13:11:31.516000-04:00,62,0,5582,32767,41.0
208,W034,19941,2025-06-09 13:11:31.557000-04:00,62,0,5526,16128,41.0
209,W034,19982,2025-06-09 13:11:31.598000-04:00,62,0,5342,-32768,41.0
210,W034,20023,2025-06-09 13:11:31.639000-04:00,62,0,5102,-32768,41.0
211,W034,20066,2025-06-09 13:11:31.682000-04:00,62,0,4862,-32768,43.0
212,W034,20104,2025-06-09 13:11:31.720000-04:00,62,0,4750,-32768,38.0
213,W034,20148,2025-06-09 13:11:31.764000-04:00,62,0,4670,-32768,44.0
214,W034,20186,2025-06-09 13:11:31.802000-04:00,62,0,4654,-32768,38.0
215,W034,20235,2025-06-09 13:11:31.851000-04:00,62,0,4782,-32768,49.0
216,W034,20316,2025-06-09 13:11:31.932000-04:00,62,0,5166,25344,81.0
217,W034,20398,2025-06-09 13:11:32.014000-04:00,62,0,5310,32767,82.0
218,W034,20513,2025-06-09 13:11:32.129000-04:00,62,0,5718,32767,115.0
219,W034,20559,2025-06-09 13:11:32.175000-04:00,62,0,5790,32767,46.0
220,W034,20595,2025-06-09 13:11:32.211000-04:00,62,0,5846,32767,36.0
221,W034,20639,2025-06-09 13:11:32.255000-04:00,62,0,5870,32767,44.0
222,W034,20677,2025-06-09 13:11:32.293000-04:00,62,0,5886,32767,38.0
223,W034,20719,2025-06-09 13:11:32.335000-04:00,62,0,5758,32767,42.0
224,W034,20758,2025-06-09 13:11:32.374000-04:00,62,0,5630,28160,39.0
225,W034,20799,2025-06-09 13:11:32.415000-04:00,62,0,5550,4352,41.0
226,W034,20840,2025-06-09 13:11:32.456000-04:00,62,0,5182,-32768,41.0
227,W034,20881,2025-06-09 13:11:32.497000-04:00,62,0,4926,-32768,41.0
228,W034,20922,2025-06-09 13:11:32.538000-04:00,62,0,4734,-32768,41.0
229,W034,20963,2025-06-09 13:11:32.579000-04:00,62,0,4782,-32768,41.0
230,W034,21003,2025-06-09 13:11:32.619000-04:00,62,0,4886,-32768,40.0
231,W034,21044,2025-06-09 13:11:32.660000-04:00,62,0,4798,-32768,41.0
232,W034,21085,2025-06-09 13:11:32.701000-04:00,62,0,4734,-32768,41.0
233,W034,21126,2025-06-09 13:11:32.742000-04:00,62,0,4862,-32768,41.0
234,W034,21167,2025-06-09 13:11:32.783000-04:00,62,0,5038,-10240,41.0
235,W034,21208,2025-06-09 13:11:32.824000-04:00,62,0,5054,-4864,41.0
236,W034,21249,2025-06-09 13:11:32.865000-04:00,62,0,4942,-32768,41.0
237,W034,21290,2025-06-09 13:11:32.906000-04:00,62,0,4782,-32768,41.0
238,W034,21330,2025-06-09 13:11:32.946000-04:00,62,0,4718,-32768,40.0
239,W034,21371,2025-06-09 13:11:32.987000-04:00,62,0,4730,-32768,41.0
240,W034,21412,2025-06-09 13:11:33.028000-04:00,62,0,4718,-32768,41.0
241,W034,21453,2025-06-09 13:11:33.069000-04:00,62,0,4694,-32768,41.0
242,W034,21494,2025-06-09 13:11:33.110000-04:00,62,0,4766,-32256,41.0
243,W034,21535,2025-06-09 13:11:33.151000-04:00,62,0,4830,-11776,41.0
244,W034,21576,2025-06-09 13:11:33.192000-04:00,62,0,4894,6144,41.0
245,W034,21616,2025-06-09 13:11:33.232000-04:00,62,0,4910,9472,40.0
246,W034,21657,2025-06-09 13:11:33.273000-04:00,62,0,4862,-3840,41.0
247,W034,21698,2025-06-09 13:11:33.314000-04:00,62,0,4778,-24832,41.0
248,W034,21739,2025-06-09 13:11:33.355000-04:00,62,0,4574,-32768,41.0
249,W034,21780,2025-06-09 13:11:33.396000-04:00,62,0,4334,-32768,41.0
250,W034,21821,2025-06-09 13:11:33.437000-04:00,62,0,4158,-32768,41.0
251,W034,21862,2025-06-09 13:11:33.478000-04:00,62,0,4014,-32768,41.0
252,W034,21903,2025-06-09 13:11:33.519000-04:00,62,0,3742,-32768,41.0
253,W034,21944,2025-06-09 13:11:33.560000-04:00,62,0,3742,-32768,41.0
254,W034,21987,2025-06-09 13:11:33.603000-04:00,62,0,3838,-32768,43.0
255,W034,22025,2025-06-09 13:11:33.641000-04:00,62,0,4158,-32768,38.0
256,W034,22074,2025-06-09 13:11:33.690000-04:00,62,0,4254,-13568,49.0
257,W034,22156,2025-06-09 13:11:33.772000-04:00,62,0,4090,-32768,82.0
258,W034,22238,2025-06-09 13:11:33.854000-04:00,62,0,4094,-32768,82.0
259,W034,22352,2025-06-09 13:11:33.968000-04:00,62,0,3734,-32768,114.0
260,W034,22434,2025-06-09 13:11:34.050000-04:00,62,0,3582,-32768,82.0
261,W034,22479,2025-06-09 13:11:34.095000-04:00,62,0,3518,-32768,45.0
262,W034,22516,2025-06-09 13:11:34.132000-04:00,62,0,3510,-32768,37.0
263,W034,22559,2025-06-09 13:11:34.175000-04:00,62,0,3566,-32768,43.0
264,W034,22598,2025-06-09 13:11:34.214000-04:00,62,0,3614,-32768,39.0
265,W034,22639,2025-06-09 13:11:34.255000-04:00,62,0,3614,-32768,41.0
266,W034,22679,2025-06-09 13:11:34.295000-04:00,62,0,3614,-32768,40.0
267,W034,22720,2025-06-09 13:11:34.336000-04:00,62,0,3606,-32768,41.0
268,W034,22761,2025-06-09 13:11:34.377000-04:00,62,0,3574,-32768,41.0
269,W034,22802,2025-06-09 13:11:34.418000-04:00,62,0,3510,-32768,41.0
270,W034,22843,2025-06-09 13:11:34.459000-04:00,62,0,3358,-32768,41.0
271,W034,22884,2025-06-09 13:11:34.500000-04:00,62,0,3214,-32768,41.0
272,W034,22925,2025-06-09 13:11:34.541000-04:00,62,0,3070,-32768,41.0
273,W034,22965,2025-06-09 13:11:34.581000-04:00,62,0,2922,-32768,40.0
274,W034,23006,2025-06-09 13:11:34.622000-04:00,62,0,2922,-32768,41.0
275,W034,23047,2025-06-09 13:11:34.663000-04:00,62,0,3102,-32768,41.0
276,W034,23088,2025-06-09 13:11:34.704000-04:00,62,0,3182,-32768,41.0
277,W034,23129,2025-06-09 13:11:34.745000-04:00,62,0,3130,-32768,41.0
278,W034,23170,2025-06-09 13:11:34.786000-04:00,62,0,3114,-32768,41.0
279,W034,23211,2025-06-09 13:11:34.827000-04:00,62,0,3118,-32768,41.0
280,W034,23251,2025-06-09 13:11:34.867000-04:00,62,0,3150,-29440,40.0
281,W034,23292,2025-06-09 13:11:34.908000-04:00,62,0,3070,-32768,41.0
282,W034,23333,2025-06-09 13:11:34.949000-04:00,62,0,2878,-32768,41.0
283,W034,23374,2025-06-09 13:11:34.990000-04:00,62,0,2782,-32768,41.0
284,W034,23415,2025-06-09 13:11:35.031000-04:00,62,0,2702,-32768,41.0
285,W034,23456,2025-06-09 13:11:35.072000-04:00,62,0,2654,-32768,41.0
286,W034,23497,2025-06-09 13:11:35.113000-04:00,62,0,2598,-32768,41.0
287,W034,23538,2025-06-09 13:11:35.154000-04:00,62,0,2634,-32768,41.0
288,W034,23578,2025-06-09 13:11:35.194000-04:00,62,0,2862,-16896,40.0
289,W034,23620,2025-06-09 13:11:35.236000-04:00,62,0,3114,32767,42.0
290,W034,23660,2025-06-09 13:11:35.276000-04:00,62,0,3278,32767,40.0
291,W034,23701,2025-06-09 13:11:35.317000-04:00,62,0,3326,32767,41.0
292,W034,23745,2025-06-09 13:11:35.361000-04:00,62,0,3326,32767,44.0
293,W034,23783,2025-06-09 13:11:35.399000-04:00,62,0,3286,32767,38.0
294,W034,23826,2025-06-09 13:11:35.442000-04:00,62,0,3158,17408,43.0
295,W034,23865,2025-06-09 13:11:35.481000-04:00,62,0,3006,-23552,39.0
296,W034,23908,2025-06-09 13:11:35.524000-04:00,62,0,2942,-32768,43.0
297,W034,23946,2025-06-09 13:11:35.562000-04:00,62,0,2846,-32768,38.0
298,W034,23995,2025-06-09 13:11:35.611000-04:00,62,0,2814,-32768,49.0
299,W034,24077,2025-06-09 13:11:35.693000-04:00,62,0,2846,-32768,82.0
300,W034,24192,2025-06-09 13:11:35.808000-04:00,62,0,2686,-32768,115.0
301,W034,24273,2025-06-09 13:11:35.889000-04:00,62,0,2526,-32768,81.0
302,W034,24319,2025-06-09 13:11:35.935000-04:00,62,0,2558,-32768,46.0
303,W034,24355,2025-06-09 13:11:35.971000-04:00,62,0,2646,-32768,36.0
304,W034,24399,2025-06-09 13:11:36.015000-04:00,62,0,2718,-22784,44.0
305,W034,24437,2025-06-09 13:11:36.053000-04:00,62,0,2814,4864,38.0
306,W034,24478,2025-06-09 13:11:36.094000-04:00,62,0,2894,24832,41.0
307,W034,24519,2025-06-09 13:11:36.135000-04:00,62,0,2862,13568,41.0
308,W034,24560,2025-06-09 13:11:36.176000-04:00,62,0,2894,20224,41.0
309,W034,24601,2025-06-09 13:11:36.217000-04:00,62,0,2942,30208,41.0
310,W034,24641,2025-06-09 13:11:36.257000-04:00,62,0,3050,32767,40.0
311,W034,24682,2025-06-09 13:11:36.298000-04:00,62,0,3182,32767,41.0
312,W034,24723,2025-06-09 13:11:36.339000-04:00,74,79,3294,32767,41.0
313,W034,24764,2025-06-09 13:11:36.380000-04:00,74,79,3358,32767,41.0
314,W034,24805,2025-06-09 13:11:36.421000-04:00,74,79,3390,32767,41.0
315,W034,24846,2025-06-09 13:11:36.462000-04:00,74,79,3390,32767,41.0
316,W034,24886,2025-06-09 13:11:36.502000-04:00,74,79,3382,32767,40.0
317,W034,24927,2025-06-09 13:11:36.543000-04:00,74,79,3310,32767,41.0
318,W034,24968,2025-06-09 13:11:36.584000-04:00,74,79,3182,8448,41.0
319,W034,25009,2025-06-09 13:11:36.625000-04:00,74,79,3054,-25344,41.0
320,W034,25050,2025-06-09 13:11:36.666000-04:00,74,79,2998,-32768,41.0
321,W034,25091,2025-06-09 13:11:36.707000-04:00,74,79,2966,-32768,41.0
322,W034,25131,2025-06-09 13:11:36.747000-04:00,74,79,2846,-32768,40.0
323,W034,25172,2025-06-09 13:11:36.788000-04:00,74,79,2774,-32768,41.0
324,W034,25213,2025-06-09 13:11:36.829000-04:00,74,79,2782,-32768,41.0
325,W034,25254,2025-06-09 13:11:36.870000-04:00,74,79,2858,-32768,41.0
326,W034,25295,2025-06-09 13:11:36.911000-04:00,74,79,2862,-30976,41.0
327,W034,25336,2025-06-09 13:11:36.952000-04:00,74,79,2926,-10496,41.0
328,W034,25377,2025-06-09 13:11:36.993000-04:00,74,79,2990,7424,41.0
329,W034,25418,2025-06-09 13:11:37.034000-04:00,74,79,3062,25088,41.0
330,W034,25458,2025-06-09 13:11:37.074000-04:00,74,79,2990,3584,40.0
331,W034,25499,2025-06-09 13:11:37.115000-04:00,74,79,2878,-25344,41.0
332,W034,25540,2025-06-09 13:11:37.156000-04:00,74,79,2806,-32768,41.0
333,W034,25581,2025-06-09 13:11:37.197000-04:00,74,79,2814,-32768,41.0
334,W034,25622,2025-06-09 13:11:37.238000-04:00,74,79,2830,-24832,41.0
335,W034,25665,2025-06-09 13:11:37.281000-04:00,74,79,2966,13312,43.0
336,W034,25704,2025-06-09 13:11:37.320000-04:00,85,41,3070,32767,39.0
337,W034,25747,2025-06-09 13:11:37.363000-04:00,85,41,3222,32767,43.0
338,W034,25785,2025-06-09 13:11:37.401000-04:00,85,41,3294,32767,38.0
339,W034,25834,2025-06-09 13:11:37.450000-04:00,85,41,3366,32767,49.0
340,W034,25916,2025-06-09 13:11:37.532000-04:00,85,41,3390,32767,82.0
341,W034,25998,2025-06-09 13:11:37.614000-04:00,85,41,3366,32767,82.0
342,W034,26113,2025-06-09 13:11:37.729000-04:00,85,41,2942,-32768,115.0
343,W034,26158,2025-06-09 13:11:37.774000-04:00,85,41,2814,-32768,45.0
344,W034,26195,2025-06-09 13:11:37.811000-04:00,85,41,2846,-32768,37.0
345,W034,26238,2025-06-09 13:11:37.854000-04:00,85,41,2942,-32768,43.0
346,W034,26276,2025-06-09 13:11:37.892000-04:00,85,41,2966,-26112,38.0
347,W034,26318,2025-06-09 13:11:37.934000-04:00,85,41,2934,-30976,42.0
348,W034,26358,2025-06-09 13:11:37.974000-04:00,85,41,2894,-32768,40.0
349,W034,26398,2025-06-09 13:11:38.014000-04:00,85,41,2870,-32768,40.0
350,W034,26440,2025-06-09 13:11:38.056000-04:00,85,41,2910,-23296,42.0
351,W034,26480,2025-06-09 13:11:38.096000-04:00,85,41,2964,-6400,40.0
352,W034,26521,2025-06-09 13:11:38.137000-04:00,85,41,2974,-2816,41.0
353,W034,26562,2025-06-09 13:11:38.178000-04:00,85,41,2934,-12544,41.0
354,W034,26603,2025-06-09 13:11:38.219000-04:00,85,41,2798,-32768,41.0
355,W034,26644,2025-06-09 13:11:38.260000-04:00,92,83,2686,-32768,41.0
356,W034,26685,2025-06-09 13:11:38.301000-04:00,92,83,2654,-32768,41.0
357,W034,26725,2025-06-09 13:11:38.341000-04:00,92,83,2686,-32768,40.0
358,W034,26767,2025-06-09 13:11:38.383000-04:00,92,83,2782,-19968,42.0
359,W034,26807,2025-06-09 13:11:38.423000-04:00,92,83,2890,10240,40.0
360,W034,26848,2025-06-09 13:11:38.464000-04:00,92,83,2974,30464,41.0
361,W034,26889,2025-06-09 13:11:38.505000-04:00,92,83,2990,30976,41.0
362,W034,26930,2025-06-09 13:11:38.546000-04:00,92,83,2998,29184,41.0
363,W034,26971,2025-06-09 13:11:38.587000-04:00,92,83,2894,-1024,41.0
364,W034,27012,2025-06-09 13:11:38.628000-04:00,92,83,2734,-32768,41.0
365,W034,27052,2025-06-09 13:11:38.668000-04:00,92,83,2622,-32768,40.0
366,W034,27093,2025-06-09 13:11:38.709000-04:00,92,83,2558,-32768,41.0
367,W034,27134,2025-06-09 13:11:38.750000-04:00,92,83,2430,-32768,41.0
368,W034,27175,2025-06-09 13:11:38.791000-04:00,92,83,2430,-32768,41.0
369,W034,27216,2025-06-09 13:11:38.832000-04:00,92,83,2474,-32768,41.0
370,W034,27257,2025-06-09 13:11:38.873000-04:00,92,83,2430,-32768,41.0
371,W034,27298,2025-06-09 13:11:38.914000-04:00,92,83,2558,-24576,41.0
372,W034,27339,2025-06-09 13:11:38.955000-04:00,92,83,2522,-30720,41.0
373,W034,27379,2025-06-09 13:11:38.995000-04:00,92,83,2478,-32768,40.0
374,W034,27420,2025-06-09 13:11:39.036000-04:00,92,83,2410,-32768,41.0
375,W034,27461,2025-06-09 13:11:39.077000-04:00,92,83,2398,-32768,41.0
376,W034,27505,2025-06-09 13:11:39.121000-04:00,92,83,2422,-32768,44.0
377,W034,27543,2025-06-09 13:11:39.159000-04:00,92,83,2474,-17152,38.0
378,W034,27586,2025-06-09 13:11:39.202000-04:00,92,83,2518,-3584,43.0
379,W034,27625,2025-06-09 13:11:39.241000-04:00,97,80,2558,7168,39.0
380,W034,27674,2025-06-09 13:11:39.290000-04:00,97,80,2494,-9984,49.0
381,W034,27755,2025-06-09 13:11:39.371000-04:00,97,80,2350,-32768,81.0
382,W034,27837,2025-06-09 13:11:39.453000-04:00,97,80,2486,3840,82.0
383,W034,27952,2025-06-09 13:11:39.568000-04:00,97,80,2726,32767,115.0
384,W034,27998,2025-06-09 13:11:39.614000-04:00,97,80,2774,32767,46.0
385,W034,28033,2025-06-09 13:11:39.649000-04:00,97,80,2814,32767,35.0
386,W034,28078,2025-06-09 13:11:39.694000-04:00,97,80,2862,32767,45.0
387,W034,28115,2025-06-09 13:11:39.731000-04:00,97,80,2830,32767,37.0
